id,sku,name,day_ago_created,short_description,price,list_price,price_usd,all_time_quantity_sold,discount,discount_rate,review_count,rating_average,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name,categories_id,categories_name
216901284,1166325902082,Áo ghi lê lưới phản quang 3 kéo khoác ngoài  - 4 màu lựa chọn,352,"       Chất liệụ: lưới phối phản quang   Kiểu dáng: ghi lê khoác ngoài có 3 túi   Màu sắc: xám trắng, xanh chuối, cam   Kích cỡ: Freesize   áo phản quang, áo ghi lê, áo lưới, áo khoác bảo hộ l...",55000,55000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
139682844,2062795060067,Áo hoodie regod form rộng nam- nữ (ảnh thật 100%),801,       Áo hoodie regod form rộng nam- nữ (ảnh thật 100%)   Chất vải : siêu đẹp siêu bền chinh phục những khách hàng khó tính.    BẢNG SIZE ( MANG TÍNH CHẤT TƯƠNG ĐÔI )   -Size M: dưới m6 55kg ...,185000,185000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
269992183,9698336251967,Áo Hoodie Nỉ Ngoại Unisex Nam Nữ ARRL Màu Xám,199,"    Áo Hoodie Nỉ Ngoại Unisex Nam Nữ ARRL Màu Xám. Lên thêm 1 em Hoodie màu xám cực phẩm đây ạ Kiểu dáng chui, thiết kế basic dễ mix đồ, mũ cực rộng Mix với quần legging, jogger, quần jeans đều hợp...",210000,210000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
268507016,1566066902485,Bộ Quần Áo Nỉ Pijama Tăm,202,"       ️ THÔNG TIN SẢN PHẨM:   Tên sản phẩm: Bộ Pijama Tăm   Độ tuổi: Từ 2 đến 7 tuổi (Cân nặng từ 14- 24kg).   Phù hợp: Bé trai, bé gái mặc ở nhà, mặc đi chơi.   Chất liệu: Quần áo chất liệu ...",165000,165000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
201887935,7652595596975,(HCM) ÁO HODDIES CỔ TRÙM FORM RỘNG UNISEX PHONG CÁCH HÀN QUỐC CHO CÁC BẠN TRẺ,459,     ...,110000,110000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
183513950,7303257331391,"Áo KHOÁC Hoodie CẦU VỒNG OUTER Ulzzang Unisex, Áo Hoodie Nỉ Nam Nữ WZS Phong Cách Ulzzang Unisex Màu Kem, Áo Khoác, Áo Hoodie Nỉ Chữ Nhật Form Rộng Tay Phồng, Áo Hoodie Màu Đen Unisex",602,"NAM NỮ COUPLE ĐỀU MẶC ĐƯỢC, HÀNG BÁN SHOP STORE DÀY DẶN HÌNH THẬT (ĐỪNG SO SÁNH VỚI HÀNG GIÁ RẺ NHÉ KHÁCH ƠI!!!)* Chất liệu: Thun Nỉ cao cấp mềm mịn, co giản tốt, from chuẩn, không xù, thấm hút mồ hô...",100000,100000,,,0,0,0,0.0,,available,,1000,1000,,740219,Jinrinteen,27598,Áo thun - Áo khoác nỉ nữ
271314118,3819758555275,Áo Hoodie Chui Form Rộng Nam Nữ INTER,154,Với 3 năm kinh nghiệm trong việc kinh doanh các mặt hàng thời trang Unisex. shop luôn mong muốn gửi đến tay khách hàng những sản phẩm Tốt và hợp túi Tiền nhất.  Khi mua hàng tại shop bạn được gì : ...,152000,152000,,,0,0,0,0.0,,available,,1000,1000,,4048625,NIU24,933,Áo thun nữ
269992343,4211354218634,Áo Hoodie Nỉ Unisex Nam Nữ Hình Đôi Dép In Chữ,199,"    Áo Hoodie Nỉ Unisex Nam Nữ Hình Đôi Dép In Chữ. Liên tục cập nhật thêm những mã hoodie cực trend Thiết kế đôi dép độc lạ cực đẹp, họa tiết thêu sắc nét Hoodie thì tủ đồ các nàng các chàng ko th...",198000,198000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
108646087,6261276104596,Áo Hoodie - Áo Khoác Nỉ Nam Nữ Unisex FTITCH - Kèm DEAL Sốc - LP.STORE,814,       THÔNG TIN SẢN PHẨM:   ️ Xuất sứ: Việt Nam   ️ Nam và Nữ đều mặc được   ️ Từ 40-65KG (mặc rộng thoải mái)   ️ Từ 66-70KG (mặc rộng vừa).   ----------------------------------------------...,122000,122000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,27598,Áo thun - Áo khoác nỉ nữ
187841916,6974633964777,Áo hoodie thêu hoa nam nữ,565,"  +Đường may dấu chỉ tinh tế,tỉ mỉ   +Màu sắc trang nhã ,nhẹ nhàng hợp thời trang   +Size:freesize dưới 68kg cho các bạn nam nữ mặc nhé   +Hàng của shop form chuẩn,vải đẹp y hì bao   Bđổi trả nếu...",85000,85000,,,0,0,0,0.0,,available,,1000,1000,,505595,VONESA,27598,Áo thun - Áo khoác nỉ nữ
98553238,1118681444956, Áo Hoodie - Áo Khoác Nỉ Nam Nữ Unisex THEJUTURE - Kèm DEAL Sốc,980,       THÔNG TIN SẢN PHẨM:    Tên sản phẩm: Áo Khoác Nỉ - Áo Cardigan UNISEX   ️ Xuất sứ: Việt Nam   ️ Chất liệu: NỈ NGOẠI DÀY MỀM MỊN không xù lông. Form áo rộng chuẩn UNISEX cực đẹp.   ️ Siz...,122000,122000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
192729100,2128304397650,Áo Hoodie Form Rộng SANTINAUS (nam nữ mặc),541,Với 3 năm kinh nghiệm trong việc kinh doanh các mặt hàng thời trang Unisex. Shop luôn mong muốn gửi đến tay khách hàng những sản phẩm Tốt và hợp túi Tiền nhất.Khi mua hàng tại Shop bạn được gì :* Bả...,100000,100000,,,0,0,0,0.0,,available,,1000,1000,,5367201,NHUH20,27598,Áo thun - Áo khoác nỉ nữ
95823592,4065059427050,Áo hoodie cotton mũ trùm đầu cho nam,991,"       Please allow 1-3cm differs due to manual measurement,thank your kindness~   ====================================================================================   ========================...",406790,406790,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,21450,Trang phục nam
184313273,4740170416204,Áo KHOÁC Hoodie KOL Nam Nữ Ulzzang Unisex,600,"Chất vải: Nỉ bông (nên có dính lông chút bên trong ạ)RIÊNG TRẮNG KEM NHẠT: Nỉ mặc phù hợp thời tiết nóngCÁCH GIẶT ÁO TRẮNG KEM NHẠT / TRẮNG:GIẶT MÁY GIẶTNẾU GIẶT TAY: bạn iu VẮT THẬT KHÔ , rồi mới...",108000,108000,,,0,0,0,0.0,,available,,1000,1000,,4048625,NIU24,27598,Áo thun - Áo khoác nỉ nữ
90065244,6853469244036,"Áo khoác nam nữ mặc , áo hoodie , áo khoác hoodie in chữ BANANAnam nữ mặc , vải dày mịn",1019,"       THOI TRANG TEEN THIEN HA   Áo hoodie cặp đôi , áo khoác dù nữ , áo khoác dù nam , áo khoác gió   Áo khoác nữ , áo khoác nam , , áo sweater , áo khoác cặp đôi ,áo khoác cardigan nam nữ mặc...",105000,105000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
160608136,8692667088654,Quần Áo nam sexy STUD Hoodie RW1052AHT04,727,"       Vì lí do vệ sinh bên Shop KHÔNG áp dụng đổi trả với sản phẩm đồ lót ạ.   Vì vậy nếu quý khách cần hỗ trợ tư vấn size,thiết kế, chất liệ cứ nhắn tin cho Shop nhé, bên Shop hỗ trợ 24/7 ạ<...",1435000,1435000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
87219766,3943558284136, Áo Hoodie - Áo Khoác Nỉ Nam Nữ Unisex XX 2 Màu,1028,       THÔNG TIN SẢN PHẨM:    Tên sản phẩm: Áo Khoác Nỉ - Áo Cardigan - Áo Hoodie UNISEX   ️ Xuất sứ: Việt Nam   ️ Chất liệu: NỈ NGOẠI DÀY MỀM MỊN không xù lông. Form áo rộng chuẩn UNISEX cực đ...,112000,112000,,,0,0,0,0.0,,available,,1000,1000,,4048625,NIU24,27598,Áo thun - Áo khoác nỉ nữ
98553855,1682257192547, Áo Hoodie - Áo Khoác Nỉ Nam Nữ Unisex WITHECS - Kèm DEAL Sốc,980,       THÔNG TIN SẢN PHẨM:    Tên sản phẩm: Hoodie - Áo Sweater - Áo Khoác Nỉ - Cardigan Unisex   ️ Xuất sứ: Việt Nam   ️ Chất liệu: NỈ NGOẠI DÀY MỀM MỊN không xù lông. Form áo rộng chuẩn UNISE...,102000,102000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
214077440,9217033201072,Áo Hoodie LIGA From Rộng ( Nam nữ đều mặc được),384,"       New Hoodie    Hoodie Liga - mẫu này siêu cool ngầu mà đơn giản dễ mặc lắm nha các cậu, chất nỉ bông dày dặn mùa này mang siêu đã ạ    Hàng có sẵn.   Ảnh thật tự chụp   Đủ size từ 45-70 ...",183330,183330,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
214076728,6114628452760,Áo Hoodie POPU From Rộng ( Nam nữ đều mặc được ),384,"       Trời trở lạnh rùi đó các cậu oiii ️️   • Hoodie POPU - chất nỉ bông , form rộng đủ size   Để lại chấm ""."" shop tư vấn các cậu kĩ hơn về sản phẩm nha ️   - - - - - - - - - - -   ️35 Đườn...",194000,194000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
145977789,4604191863421,Áo Hoodie Nỉ Bông Unisex OIOI màu XÁM Nam nữ unisex ÁO KHOÁC HOODIE Jaystoree ,778,"        Shop vừa về mẫu HOODIE xinh quá nè, đảm bảo mùa đông không lạnh vì đã có áo ấm mặc nè    Đây là 1 trong những chiếc hoodie cực đáng yêu cho cả Couple lẫn bạn thân mặc cặp ý   ️ Chất liệu...",93000,93000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
88904257,9767634335435,Áo hoodie tay dài dáng rộng phong cách Âu Mỹ cho nam,1005,"       100% Brand New and high quality! The material is cotton and spandex.   Classic men's casual pants in Asia size M L XL 2XL 3XL   Comfortable, Slim Fit, Casual   Very cool fashion and gent...",260000,260000,,2.0,0,0,1,5.0,,available,,1000,1000,,111461,OEM,2,Root
90070384,6423534977167,"Áo hoodie , áo sweater in bé hớt tóc nam nữ mặc",1019,"       THOI TRANG TEEN THIEN HA   Áo hoodie cặp đôi , áo khoác dù nữ , áo khoác dù nam , áo khoác gió   Áo khoác nữ , áo khoác nam , , áo sweater , áo hoodie nam nữ mặc , áo khoác cặp đôi ,áo kh...",94000,94000,,1.0,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
270036847,7065178736187,Áo Hoodie Nỉ Unisex Nam Nữ Họa Tiết Túi Lưng,199,"    Áo Hoodie Nỉ Unisex Nam Nữ Họa Tiết Túi Lưng. Liên tục cập nhật thêm những mã hoodie cực trend Thiết kế túi lưng độc lạ cực đẹp, họa tiết in sắc nét Hoodie thì tủ đồ các nàng các chàng ko thể t...",198000,198000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
191347098,3122906663380,Áo hoodie dáng rộng thêu chữ sadboiz ulzzang nam nữ,557,"THÔNG TIN CHI TIẾT SẢN PHẨM:- Kiểu cổ áo/ kiểu tay: áo hoodie sadboi nam nữ unisex- Chất nỉ, dày dặn, mặc thu đông- SIZE: S( 35 - 46 ) -M ( 47 - 52 ) - L( 53 - 58 ) - XL( 59 - 69 )kg- Màu sắc: màu...",159000,159000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,27598,Áo thun - Áo khoác nỉ nữ
87218788,4588004108340, Áo Hoodie - Áo Khoác Nỉ Nam Nữ Unisex POWR 4 MÀU,1027,       THÔNG TIN SẢN PHẨM:    Tên sản phẩm: Áo Khoác Nỉ - Áo Cardigan - Áo Hoodie UNISEX   ️ Xuất sứ: Việt Nam   ️ Chất liệu: NỈ NGOẠI DÀY MỀM MỊN không xù lông. Form áo rộng chuẩn UNISEX cực đ...,86000,86000,,1.0,0,0,0,0.0,,available,,1000,1000,,4048625,NIU24,27598,Áo thun - Áo khoác nỉ nữ
173627498,1714610801109,Áo khoác hoodie mã 02 siêu đẹp phù hợp nam nữ,606,"  THÔNG TIN ÁO   Gồm 3 size M,L,XL   Form unisex phù hợp Nam ,Nữ   Chất liệu : vải mát , chất vải 99% như hình, nỉ cotton mềm mịn   * HƯỚNG DẪN CHỌN SIZE :   - Size M: Cân nặng 40 - 50kg, ch...",106000,106000,,1.0,0,0,0,0.0,,available,,1000,1000,,740219,Jinrinteen,27598,Áo thun - Áo khoác nỉ nữ
187839963,3360871409466,Áo hoodie Hàn Quốc nam nữ,571,  Dẫn đầu xu hướng tuổi teen cộng với chất liệu nỉ ngoại co giãn tốt mang lại cảm giác êm dịu thoải mái cho người mặc   Màu sắc : có 2 màu Trắng và Đen cho người mặc chọn lựa   Size: có 2 size M dư...,135000,135000,,,0,0,0,0.0,,available,,1000,1000,,505595,VONESA,27598,Áo thun - Áo khoác nỉ nữ
269992311,9660527234955,Áo Hoodie Nỉ Unisex Nam Nữ In Chữ MOMENT,199,"    Áo Hoodie Nỉ Unisex Nam Nữ In Chữ MOMENT. Liên tục cập nhật thêm những mã hoodie cực trend   Thiết kế độc lạ màu phối cực đẹp, họa tiết thêu sắc nét. Hoodie thì tủ đồ các nàng các chàng ko thể...",178000,178000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
129573733,9618795271483,"Áo Hoodie mắt chữ X siêu chất, Áo nỉ unisex ulzzang dày dặn, áo nỉ nam nữ đẹp, áo hoodie, áo đôi, Áo Marshmello hoodie dài tay mũ trùm đầu, Áo hoodie phản quang trẻ trung, năng động form dưới 70kg",832,"NAM NỮ COUPLE ĐỀU MẶC ĐƯỢC, HÀNG BÁN SHOP STORE DÀY DẶN HÌNH THẬT (ĐỪNG SO SÁNH VỚI HÀNG GIÁ RẺ NHÉ KHÁCH ƠI!!!)* Chất liệu: Thun Nỉ cao cấp mềm mịn, co giản tốt, from chuẩn, không xù, thấm hút mồ hô...",125000,125000,,18.0,0,0,7,4.6,,available,,1000,1000,,740219,Jinrinteen,27598,Áo thun - Áo khoác nỉ nữ
269992325,1825492976473,Áo Hoodie Nỉ Unisex Nam Nữ Thêu Chữ BCRK Khóa Zip,199,"    Áo Hoodie Nỉ Unisex Nam Nữ Thêu Chữ BCRK Khóa Zip. Liên tục cập nhật thêm những mã hoodie cực trend Thiết kế độc lạ màu cực đẹp, chữ thêu sịn sò Form rộng rãi thoải mái nam nữ diện đôi vô tư đó...",214000,214000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
214077026,4164138736189,Jacket Wind From Rộng Unisex ( Nam Nữ Đều Mặc Được ),384,"       SIÊU PHẨM VỀ HÀNG    Jacket Wind - chất dù 2 lớp cao cấp dày dặn, bạn nào đã mua jacket bên shop rồi thì chỉ có mê với em này thôi ạ.   ...",171000,171000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
109846787,4351159435772,Áo Hoodie Bò Sữa Form rộng Unisex Nam Nữ Couple - Lana Store,934,        THÔNG TIN SẢN PHẨM:    Áo Khoác nỉ 1 lớp    Form rộng Unisex Nam Nữ Couple đều mặc được.    Cam kết: Chất lượng và Mẫu mã Sản phẩm giống với Hình ảnh   *** LƯU Ý:    Quý Khách vui lòn...,130000,130000,,,0,0,0,0.0,,available,,1000,1000,,740219,Jinrinteen,27598,Áo thun - Áo khoác nỉ nữ
269992143,5108847356716,Áo Hoodie Nỉ Ngoại Nam Nữ Unisex CARPE DIEM,199,"    Áo Hoodie Nỉ Ngoại Nam Nữ Unisex CARPE DIEM. Mã này đang hot rần rần luôn ạ Kiểu dáng basic cực dễ phối đồ, chữ in sắc nét Hoodie thì tủ đồ các nàng các chàng ko thể thiếu được 1 vài chiếc rồi ...",208000,208000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
263290846,4581586664044,XẢ KHO ÁO Khoác in hình ANIME NARUTO AKATSUKI độc đẹp giá siêu rẻ,219,        ÁO Anime MAnga IN HÌNH THEO YÊU CẦU    MÔ TẢ SẢN PHẨM : ÁO Manga - ÁO ANIME CỰC ĐỘC   ️ Chất liệu: áo thun co giãn 4 chiều.   ️ Hình in chuyển nhiệt Không bong tróc.   ️ Tạo sự khác bi...,142000,142000,,,0,0,0,0.0,,out_of_stock,,0,{},,111461,OEM,{},{}
249236898,1542215155571,Áo Hoodie TAY ĐẤM Form Rộng Nam Nữ Unisex,298,       ☆ THÔNG TIN SẢN PHẨM:   - video ảnh thật shop tự quay cận cảnh   [Mã FATREND2102 giảm tới 30k đơn 99k] Áo Hoodie TAY ĐẤM Form Rộng Nam Nữ Unisex   +   Size xs trẻ em dưới 20kg   Size: ...,49400,49400,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
269992220,8278442785674,Áo Hoodie Nỉ Ngoại Dây Rút Nam Nữ Unisex HUEGAMY,199,"    Áo Hoodie Nỉ Ngoại Dây Rút Nam Nữ Unisex HUEGAMY. Mã này đang hot rần rần luôn ạ Thiết kế basic dễ phối đồ, họa tiết in hình 3d sắc nét Hoodie thì tủ đồ các nàng các chàng ko thể thiếu được 1 v...",202000,202000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
191918603,3476891311847,"Áo Hoodie Local Brand Sad.boi StaGram Nam Nữ Vải Nỉ Bông Unisex Chất Dày Dặn Áo hoodie sadboiz sadstagram sad boiz SADSTAGRAM HOODIE, Áo khoác hoodie vải nỉ co dãn, dày dặn mềm mịn form rộng - Sadboiz SADTAGRAM",550,"NAM NỮ COUPLE ĐỀU MẶC ĐƯỢC, HÀNG BÁN SHOP STORE DÀY DẶN HÌNH THẬT (ĐỪNG SO SÁNH VỚI HÀNG GIÁ RẺ NHÉ KHÁCH ƠI!!!)* Chất liệu: Thun Nỉ cao cấp mềm mịn, co giản tốt, from chuẩn, không xù, thấm hút mồ hô...",99000,99000,,5.0,0,0,2,5.0,,available,,1000,1000,,740219,Jinrinteen,27598,Áo thun - Áo khoác nỉ nữ
137667761,4953918741918,Áo Hoodie Nỉ Bông INRM Form Rộng Unisex Nam Nữ Ulzzang KUN,808,       Áo Hoodie Nỉ Bông INRM Form Rộng Unisex Nam Nữ Ulzzang KUN    Thông tin chi tiết của sản phẩm ÁO KHOÁC NỈ HOODIE   ️Kiểu dáng: Áo Khoác nỉ 1 lớp ; Áo Hoodie 1 Lớp ; Áo Khoác Nỉ Bông 1 Lớp...,96000,96000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
103105813,3394394545701, Áo Hoodie Unisex - Áo Khoác Nỉ Nam Nữ CROCODILE 2 Màu Cực Hot - LP.STORE,942,       THÔNG TIN SẢN PHẨM:    Tên sản phẩm: Áo Khoác Nỉ - Áo Cardigan - Áo Hoodie UNISEX   ️ Xuất sứ: Việt Nam   ️ Chất liệu: NỈ NGOẠI DÀY MỀM MỊN không xù lông. Form áo rộng chuẩn UNISEX cực đ...,179000,179000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,27598,Áo thun - Áo khoác nỉ nữ
192729412,4883315259133,Áo Hoodie Unisex Form Rộng Xám WISH 9 ( nam nữ mặc ),543,Với 3 năm kinh nghiệm trong việc kinh doanh các mặt hàng thời trang Unisex. SHOP luôn mong muốn gửi đến tay khách hàng những sản phẩm Tốt và hợp túi Tiền nhất.Khi mua hàng tại SHOP bạn được gì :* Bả...,100000,100000,,,0,0,0,0.0,,available,,1000,1000,,5367201,NHUH20,27598,Áo thun - Áo khoác nỉ nữ
130866998,5473841626839,Áo Hoodie nỉ bông Trơn (16 màu) ️/Nam nữ unisex/ Jaystoree,820,"       Hoodie Basic   ️Size: M, L, XL   ️Vải cotton xuất xịn mềm mịn, áo form rộng, mũ rộng, form unisex nên nam nữ mặc đều đẹp nhé    Sản phẩm dùng cho cả nam và nữ    Bảng SIZE: Quần / Áo fo...",100000,100000,,1.0,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
160399380,5761511948929,Áo Hoodie Trơn Basic Nam Nữ Có Nhiều Màu Lựa Chọn,655,"       Chất liệu vải Nỉ, mềm mịn   Đường may chắc chắn, chuẩn đẹp   Xuất xứ: Việt Nam   Dễ dàng phối đồ trong những dịp khác nhau   Áo có độ dày vừa phải   Có 3 size áo M L XL từ 40-70kg, tùy...",277875,292500,,,14625,5,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
193099370,7073102649303,Áo Hoodie OI OI Xám Trắng Unisex Nam Nữ (Có Sẵn),539,"ONE & ONLY TUESDAY’S SALEChỉ duy nhất hôm nay - tại bài đăng này, 50 bạn comment và inbox chốt đơn nhanh nhất sẽ nhận được voucher giảm giá 50k cho mẫu hoodie hot hit OI OI này.-Xuất xứ: Việt Na...",102000,102000,,,0,0,0,0.0,,available,,1000,1000,,4048625,NIU24,27598,Áo thun - Áo khoác nỉ nữ
273004730,3619554547984,"Áo khoác hoodie LOST LIFE, Áo khoác nỉ nam nữ họa tiết chữ LOST LIFE Vải siêu dày mịn form rộng, áo hoodie đẹp chống nắng",93,Hướng dẫn chọn size áo-Size M 40 - 55 kí . Cao m5 - m6 . dài 66cm - ngang 60cm-Size L 60 65 kí. Cao m65 . dài 68cm - ngang 62cm-Size Xl 70 75 kí. Cao m7 - m75. dài 70cm - ngang 64cmHƯỚNG DẪN SỬ DỤ...,156000,156000,,,0,0,0,0.0,,available,,1000,1000,,740219,Jinrinteen,27598,Áo thun - Áo khoác nỉ nữ
214822335,7706291438380,Dày nặng gần 1kg- Áo khoác nỉ form rộng 70kg in nổi BADBLOOD 1988 ĐỦ MÀU LỰA CHỌN,377,"Sản phẩm được bao đổi trả hoặc hoàn tiền nếu bị lỗi!!!*** ƯU ĐÃI TỪ SHOP:Quý Khách lưu ý lấy ""Mã giảm giá"" bên dưới Giỏ hàng; trước khi Đặt hàng; để được hưởng Ưu đãi Ship!THÔNG TIN SẢN PHẨM:Áo H...",136000,136000,,,0,0,0,0.0,,available,,1000,1000,,4048625,NIU24,49512,Áo hoodies nam vải nỉ
203863511,6793522883493,Áo hoodie form rộng TOO YOUNG nam nữ chất nỉ ngoại,447,"Áo khoác hoodie from rộng vải nỉ ngoại dặn siêu đẹpSản phẩm có ảnh và video shop tự chụp và quay 100%Mô tả sản phẩm:* Size áo: S,M,L,XL* Màu sắc: đen trắng* Quy đổi kích thướcS: dài: 66cm rộng: ...",106000,106000,,,0,0,0,0.0,,available,,1000,1000,,4048625,NIU24,27598,Áo thun - Áo khoác nỉ nữ
98553658,9419609334599, Áo Hoodie - Áo Khoác Nỉ Nam Nữ Unisex FTITCH - Kèm DEAL Sốc - LP.STORE,980,       THÔNG TIN SẢN PHẨM:    Tên sản phẩm: Áo Khoác Nỉ - Áo Cardigan UNISEX   ️ Xuất sứ: Việt Nam   ️ Chất liệu: NỈ NGOẠI DÀY MỀM MỊN không xù lông. Form áo rộng chuẩn UNISEX cực đẹp.   ️ Siz...,122000,122000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
270048519,7291714471550,Áo Hoodie Zip Nỉ Ngoại Nam Nữ Unisex In Chữ JUMP,199,"    Áo Hoodie Zip Nỉ Ngoại Nam Nữ Unisex In Chữ JUMP  Lên thêm 1 em hoodie đẹp lắm luôn Thiết kế basic dễ mix đồ, họa tiết in sắc nét Hoodie thì tủ đồ các nàng các chàng ko thể thiếu được 1 vài ch...",206000,206000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
140841145,4032498497323,"Áo Hoodie hình mặt sau chất - Áo nỉ dày dặn, áo nỉ nam nữ đẹp, áo hoodie, áo đôi",797,"        CAM KẾT   100% ảnh THẬT do nhà sản xuất chụp hoặc shop tự chụp   Bape VN chuyên Quần áo, Phụ kiện Bape (tất cả đều full tag, mác, túi zip như Real).   Uy tín được khẳng định với hơn 4 n...",158000,158000,,1.0,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
274005544,6371941578260,Áo hoodie AUTOMOBILE form rộng màu đỏ nam nữ unisex HYPRETTY 02,2,"Áo khoác hoodie nỉ bông là áo khoác làm từ chất liệu vải nỉ, kiểu áo dài tay form rộng, được sản xuất bằng các chất liệu dày dặn như vải nỉ. Áo khoác nỉ được đánh giá là một trong những trang phục lin...",99000,99000,,,0,0,0,0.0,,available,,1000,1000,,4048625,NIU24,49354,Áo khoác chống nắng nữ
270036926,8179218851241,Áo Hoodie Nỉ Unisex Nam Nữ Gấu Đeo Kính Mũ 2 Lớp,199,"    Áo Hoodie Nỉ Unisex Nam Nữ Gấu Đeo Kính Mũ 2 Lớp. Mã này đang hot rần rần nha cả nhà Thiết kế basic dễ phối đồ, mũ 2 lớp họa tiết in hình 3d sắc nét Hoodie thì tủ đồ các nàng các chàng ko thể t...",214000,214000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
79192890,8143005132088,Áo khoác hoodie nỉ nam nữ thần bài thời trang,1055,"* Điểm đặc biệt của chiếc áo này là dòng chữ  được in kiểu cách với màu sắc nổi bật tạo nên nét đặc trưng, phù hợp cho những cô nàng dịu dàng và những chàng trai manh mẽ nhưng không kém phần cá tính...",98000,98000,,,0,0,0,0.0,,available,,1000,1000,,740219,Jinrinteen,27598,Áo thun - Áo khoác nỉ nữ
88903602,7926198449371,Áo Hoodie Tay Ngắn Thời Trang Cho Nam 2021,1005,"       Hi, welcome to our shop. If you need to purchase a product, the product. Please consult customer service for the relevant size and color first. Thank you   caution!   This link product co...",273000,273000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
160607919,4544159520385,Quần Áo nam sexy STUD Hoodie RW1061HT02,727,"       Vì lí do vệ sinh bên Shop KHÔNG áp dụng đổi trả với sản phẩm đồ lót ạ.   Vì vậy nếu quý khách cần hỗ trợ tư vấn size,thiết kế, chất liệ cứ nhắn tin cho Shop nhé, bên Shop hỗ trợ 24/7 ạ<...",1695000,1695000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
269992192,9266567943473,Áo Hoodie Zip Unisex Nam Nữ Hình Gấu Studio Nỉ Gân,199,"    Áo Hoodie Zip Unisex Nam Nữ Hình Gấu Studio Nỉ Gân. Dự là mã này hot lắm nha Thiết kế basic dễ phối đồ, 2 túi trước, thiết kế in sắc nét Hoodie thì tủ đồ các nàng các chàng ko thể thiếu được 1 ...",208000,208000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
192710201,5505660841679,Áo Khoác Hoodie zip nỉ bông STR màu TRẮNG/ĐEN Nam nữ unisex/ Áo Hoodie dây kéo form rộng Jaystoree,544,  Đây là 1 trong những chiếc hoodie cực đáng yêu cho cả Couple lẫn bạn thân mặc cặp ý   ️Bảng size :    Size M : Dưới 1m65 - 55kg    Size L. : Dưới 1m75 - 65kg    Size XL: Dưới 1m80 - 80kg   Mua...,107000,107000,,1.0,0,0,1,4.0,,available,,1000,1000,,5367201,NHUH20,27598,Áo thun - Áo khoác nỉ nữ
137667145,6558750597846,Áo Hoodie Nỉ Bông ROZY Form Rộng Unisex Nam Nữ Ulzzang KUN,808,       Áo Hoodie Nỉ Bông ROZY Form Rộng Unisex Nam Nữ Ulzzang KUN    Thông tin chi tiết của sản phẩm ÁO KHOÁC NỈ HOODIE   ️Kiểu dáng: Áo Khoác nỉ 1 lớp ; Áo Hoodie 1 Lớp ; Áo Khoác Nỉ Bông 1 Lớp...,96000,96000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
214077140,7187372059700,Áo HOODIE SWE From Rộng Unisex ( Nam Nữ đều mặc được),384,"       CỰC PHẨM HOODIE    Hoodie SWE- mới lên kệ nhưng em ấy đã chiếm sóng toàn bộ đơn hàng tại shop,với cách phối màu cực độc chắc chắn sẽ làm bạn mê ngay từ lần nhìn thấy em í    Hàng có sẵn....",189000,189000,,,0,0,0,0.0,,available,,1000,1000,,111461,OEM,2,Root
